"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1970,88,0.20906,0.18928,0.5,12537,2373,11350,48159,3.84,FALSE
1970,89,0.22151,0.19942,0.5,10164,2027,9151,36809,3.62,FALSE
1970,90,0.24865,0.22116,0.5,8137,1800,7237,27659,3.4,FALSE
1970,91,0.24432,0.21772,0.5,6337,1380,5648,20421,3.22,FALSE
1970,92,0.28885,0.2524,0.5,4958,1251,4332,14774,2.98,FALSE
1970,93,0.30057,0.2613,0.5,3706,968,3222,10442,2.82,FALSE
1970,94,0.33639,0.28795,0.5,2738,788,2344,7220,2.64,FALSE
1970,95,0.35447,0.3011,0.5,1950,587,1656,4876,2.5,FALSE
1970,96,0.37974,0.31915,0.5,1362,435,1145,3220,2.36,FALSE
1970,97,0.40573,0.33731,0.5,928,313,771,2075,2.24,FALSE
1970,98,0.43232,0.35548,0.5,615,219,505,1304,2.12,FALSE
1970,99,0.45935,0.37355,0.5,396,148,322,798,2.01,FALSE
1970,100,0.48668,0.39143,0.5,248,97,200,476,1.92,FALSE
1970,101,0.51413,0.40899,0.5,151,62,120,276,1.83,FALSE
1970,102,0.54155,0.42616,0.5,89,38,70,156,1.75,FALSE
1970,103,0.56877,0.44284,0.5,51,23,40,86,1.67,FALSE
1970,104,0.59563,0.45895,0.5,29,13,22,46,1.61,FALSE
1970,105,0.62197,0.47443,0.5,15,7,12,24,1.55,FALSE
1970,106,0.64765,0.48922,0.5,8,4,6,12,1.49,FALSE
1970,107,0.67254,0.50329,0.5,4,2,3,6,1.45,FALSE
1970,108,0.69653,0.51661,0.5,2,1,2,3,1.4,FALSE
1970,109,0.71952,0.52915,0.5,1,1,1,1,1.37,FALSE
1970,110,0.74145,1,1.35,0,0,1,1,1.35,TRUE
1975,0,0.01633,0.0161,0.12,100000,1610,98576,7421880,74.22,FALSE
1975,1,0.00119,0.00119,0.5,98390,117,98332,7323304,74.43,FALSE
1975,2,0.00074,0.00074,0.5,98273,72,98237,7224972,73.52,FALSE
1975,3,0.00057,0.00057,0.5,98201,56,98173,7126735,72.57,FALSE
1975,4,0.00045,0.00045,0.5,98144,45,98122,7028563,71.61,FALSE
1975,5,0.00041,0.00041,0.5,98100,40,98080,6930441,70.65,FALSE
1975,6,0.00036,0.00036,0.5,98059,36,98042,6832361,69.68,FALSE
1975,7,0.00036,0.00036,0.5,98024,35,98006,6734319,68.7,FALSE
1975,8,0.00035,0.00035,0.5,97989,34,97972,6636313,67.73,FALSE
1975,9,0.00032,0.00032,0.5,97955,31,97939,6538341,66.75,FALSE
1975,10,0.00031,0.00031,0.5,97923,30,97908,6440403,65.77,FALSE
1975,11,0.00029,0.00029,0.5,97893,28,97879,6342494,64.79,FALSE
1975,12,0.00031,0.00031,0.5,97864,30,97849,6244616,63.81,FALSE
1975,13,0.00033,0.00033,0.5,97834,32,97818,6146766,62.83,FALSE
1975,14,0.00038,0.00038,0.5,97802,37,97784,6048948,61.85,FALSE
1975,15,0.00043,0.00043,0.5,97765,42,97744,5951164,60.87,FALSE
1975,16,0.00053,0.00053,0.5,97723,52,97697,5853420,59.9,FALSE
1975,17,0.00059,0.00059,0.5,97671,58,97642,5755723,58.93,FALSE
1975,18,0.00071,0.00071,0.5,97613,70,97579,5658080,57.96,FALSE
1975,19,0.00076,0.00075,0.5,97544,74,97507,5560502,57.01,FALSE
1975,20,0.00078,0.00078,0.5,97470,76,97432,5462995,56.05,FALSE
1975,21,0.00074,0.00074,0.5,97394,72,97357,5365563,55.09,FALSE
1975,22,0.00078,0.00078,0.5,97321,76,97283,5268205,54.13,FALSE
1975,23,0.00078,0.00078,0.5,97245,75,97208,5170922,53.17,FALSE
1975,24,0.00079,0.00079,0.5,97170,77,97131,5073714,52.21,FALSE
1975,25,8e-04,8e-04,0.5,97093,77,97054,4976583,51.26,FALSE
1975,26,8e-04,8e-04,0.5,97016,78,96977,4879529,50.3,FALSE
1975,27,0.00081,0.00081,0.5,96938,78,96899,4782552,49.34,FALSE
1975,28,0.00084,0.00084,0.5,96860,81,96819,4685653,48.38,FALSE
1975,29,0.00084,0.00084,0.5,96779,81,96738,4588834,47.42,FALSE
1975,30,0.00096,0.00096,0.5,96697,93,96651,4492096,46.46,FALSE
1975,31,0.00093,0.00093,0.5,96605,90,96560,4395445,45.5,FALSE
1975,32,0.00098,0.00098,0.5,96515,94,96468,4298885,44.54,FALSE
1975,33,0.0011,0.0011,0.5,96420,106,96367,4202417,43.58,FALSE
1975,34,0.00112,0.00112,0.5,96315,108,96261,4106050,42.63,FALSE
1975,35,0.00121,0.00121,0.5,96207,117,96148,4009789,41.68,FALSE
1975,36,0.00129,0.00129,0.5,96090,124,96028,3913641,40.73,FALSE
1975,37,0.00137,0.00137,0.5,95966,131,95900,3817613,39.78,FALSE
1975,38,0.0016,0.00159,0.5,95835,153,95758,3721713,38.83,FALSE
1975,39,0.00169,0.00169,0.5,95682,162,95601,3625954,37.9,FALSE
1975,40,0.00185,0.00185,0.5,95520,177,95432,3530353,36.96,FALSE
1975,41,0.00193,0.00193,0.5,95344,184,95252,3434921,36.03,FALSE
1975,42,0.0022,0.00219,0.5,95160,209,95055,3339669,35.1,FALSE
1975,43,0.00235,0.00234,0.5,94951,222,94840,3244613,34.17,FALSE
1975,44,0.00265,0.00264,0.5,94729,250,94603,3149774,33.25,FALSE
1975,45,0.00287,0.00287,0.5,94478,271,94343,3055170,32.34,FALSE
1975,46,0.00313,0.00312,0.5,94207,294,94060,2960827,31.43,FALSE
1975,47,0.00348,0.00347,0.5,93913,326,93750,2866767,30.53,FALSE
1975,48,0.0038,0.00379,0.5,93587,354,93410,2773018,29.63,FALSE
1975,49,0.00416,0.00415,0.5,93232,387,93039,2679608,28.74,FALSE
1975,50,0.00472,0.00471,0.5,92845,437,92627,2586569,27.86,FALSE
1975,51,0.00496,0.00495,0.5,92408,457,92180,2493942,26.99,FALSE
1975,52,0.00554,0.00552,0.5,91951,508,91698,2401762,26.12,FALSE
1975,53,0.00603,0.00601,0.5,91444,549,91169,2310065,25.26,FALSE
1975,54,0.00659,0.00656,0.5,90894,597,90596,2218896,24.41,FALSE
1975,55,0.00726,0.00723,0.5,90298,653,89971,2128299,23.57,FALSE
1975,56,0.00789,0.00786,0.5,89645,705,89292,2038328,22.74,FALSE
1975,57,0.00857,0.00853,0.5,88940,759,88561,1949036,21.91,FALSE
1975,58,0.00945,0.00941,0.5,88181,830,87767,1860475,21.1,FALSE
1975,59,0.01044,0.01039,0.5,87352,907,86898,1772709,20.29,FALSE
1975,60,0.0115,0.01143,0.5,86444,988,85950,1685811,19.5,FALSE
1975,61,0.01196,0.01189,0.5,85456,1016,84948,1599860,18.72,FALSE
1975,62,0.01348,0.01339,0.5,84440,1131,83875,1514912,17.94,FALSE
1975,63,0.01468,0.01458,0.5,83310,1214,82702,1431037,17.18,FALSE
1975,64,0.01617,0.01604,0.5,82095,1317,81437,1348335,16.42,FALSE
1975,65,0.01782,0.01766,0.5,80778,1427,80065,1266898,15.68,FALSE
1975,66,0.01987,0.01967,0.5,79351,1561,78571,1186834,14.96,FALSE
1975,67,0.02204,0.0218,0.5,77790,1696,76942,1108263,14.25,FALSE
1975,68,0.02442,0.02412,0.5,76095,1836,75177,1031321,13.55,FALSE
1975,69,0.02686,0.02651,0.5,74259,1968,73275,956144,12.88,FALSE
1975,70,0.03037,0.02992,0.5,72290,2163,71209,882870,12.21,FALSE
1975,71,0.03285,0.03232,0.5,70128,2266,68994,811661,11.57,FALSE
1975,72,0.03723,0.03655,0.5,67861,2480,66621,742667,10.94,FALSE
1975,73,0.04121,0.04038,0.5,65381,2640,64061,676045,10.34,FALSE
1975,74,0.04615,0.04511,0.5,62741,2830,61326,611985,9.75,FALSE
1975,75,0.052,0.05069,0.5,59911,3037,58393,550659,9.19,FALSE
1975,76,0.0582,0.05655,0.5,56874,3216,55266,492266,8.66,FALSE
1975,77,0.06401,0.06203,0.5,53658,3328,51994,437000,8.14,FALSE
1975,78,0.07214,0.06963,0.5,50329,3504,48577,385007,7.65,FALSE
1975,79,0.0805,0.07738,0.5,46825,3623,45014,336429,7.18,FALSE
1975,80,0.08983,0.08597,0.5,43202,3714,41345,291416,6.75,FALSE
1975,81,0.09743,0.0929,0.5,39488,3668,37654,250071,6.33,FALSE
1975,82,0.10897,0.10334,0.5,35819,3702,33969,212417,5.93,FALSE
1975,83,0.12188,0.11488,0.5,32118,3690,30273,178449,5.56,FALSE
1975,84,0.1345,0.12602,0.5,28428,3583,26637,148176,5.21,FALSE
1975,85,0.14621,0.13625,0.5,24846,3385,23153,121539,4.89,FALSE
1975,86,0.16196,0.14982,0.5,21460,3215,19853,98386,4.58,FALSE
1975,87,0.17504,0.16096,0.5,18245,2937,16777,78533,4.3,FALSE
1975,88,0.19351,0.17644,0.5,15308,2701,13958,61757,4.03,FALSE
1975,89,0.20945,0.18959,0.5,12607,2390,11412,47799,3.79,FALSE
1975,90,0.23079,0.20692,0.5,10217,2114,9160,36386,3.56,FALSE
1975,91,0.24117,0.21522,0.5,8103,1744,7231,27226,3.36,FALSE
1975,92,0.27123,0.23884,0.5,6359,1519,5600,19995,3.14,FALSE
1975,93,0.28633,0.25047,0.5,4840,1212,4234,14396,2.97,FALSE
1975,94,0.30159,0.26207,0.5,3628,951,3153,10161,2.8,FALSE
1975,95,0.33459,0.28664,0.5,2677,767,2293,7009,2.62,FALSE
1975,96,0.35954,0.30475,0.5,1910,582,1619,4715,2.47,FALSE
1975,97,0.38533,0.32308,0.5,1328,429,1113,3097,2.33,FALSE
1975,98,0.41184,0.34151,0.5,899,307,745,1983,2.21,FALSE
1975,99,0.43892,0.35993,0.5,592,213,485,1238,2.09,FALSE
1975,100,0.46642,0.37821,0.5,379,143,307,753,1.99,FALSE
1975,101,0.49417,0.39626,0.5,236,93,189,445,1.89,FALSE
1975,102,0.522,0.41396,0.5,142,59,113,256,1.8,FALSE
1975,103,0.54974,0.43121,0.5,83,36,65,144,1.72,FALSE
1975,104,0.5772,0.44793,0.5,47,21,37,78,1.65,FALSE
1975,105,0.60424,0.46404,0.5,26,12,20,42,1.59,FALSE
1975,106,0.63068,0.47948,0.5,14,7,11,21,1.53,FALSE
1975,107,0.65638,0.49419,0.5,7,4,5,11,1.48,FALSE
1975,108,0.68123,0.50815,0.5,4,2,3,5,1.43,FALSE
1975,109,0.70511,0.52131,0.5,2,1,1,3,1.4,FALSE
1975,110,0.72793,1,1.37,1,1,1,1,1.37,TRUE
1980,0,0.01114,0.01103,0.13,100000,1103,99036,7602317,76.02,FALSE
1980,1,0.00093,0.00093,0.5,98897,92,98851,7503281,75.87,FALSE
1980,2,0.00062,0.00062,0.5,98805,61,98774,7404430,74.94,FALSE
1980,3,0.00043,0.00043,0.5,98743,43,98722,7305656,73.99,FALSE
1980,4,0.00035,0.00035,0.5,98700,35,98683,7206934,73.02,FALSE
1980,5,0.00034,0.00034,0.5,98666,34,98649,7108251,72.04,FALSE
1980,6,0.00031,0.00031,0.5,98632,31,98616,7009602,71.07,FALSE
1980,7,0.00027,0.00027,0.5,98601,27,98588,6910986,70.09,FALSE
1980,8,0.00027,0.00027,0.5,98574,27,98561,6812398,69.11,FALSE
1980,9,0.00024,0.00024,0.5,98547,24,98535,6713838,68.13,FALSE
1980,10,0.00026,0.00026,0.5,98523,26,98511,6615302,67.14,FALSE
1980,11,0.00024,0.00024,0.5,98498,24,98486,6516792,66.16,FALSE
1980,12,0.00027,0.00027,0.5,98474,26,98461,6418306,65.18,FALSE
1980,13,0.00028,0.00028,0.5,98448,27,98434,6319845,64.19,FALSE
1980,14,0.00032,0.00032,0.5,98421,32,98405,6221411,63.21,FALSE
1980,15,0.00038,0.00038,0.5,98389,38,98370,6123006,62.23,FALSE
1980,16,0.00046,0.00046,0.5,98351,45,98329,6024636,61.26,FALSE
1980,17,0.00054,0.00054,0.5,98306,53,98279,5926308,60.28,FALSE
1980,18,0.00062,0.00062,0.5,98253,61,98222,5828028,59.32,FALSE
1980,19,0.00071,0.00071,0.5,98192,70,98157,5729806,58.35,FALSE
1980,20,0.00069,0.00069,0.5,98123,67,98089,5631648,57.39,FALSE
1980,21,0.00075,0.00075,0.5,98055,73,98018,5533560,56.43,FALSE
1980,22,0.00074,0.00074,0.5,97982,72,97946,5435541,55.48,FALSE
1980,23,0.00073,0.00073,0.5,97910,72,97874,5337595,54.52,FALSE
1980,24,0.00075,0.00075,0.5,97838,73,97801,5239722,53.56,FALSE
1980,25,0.00075,0.00075,0.5,97765,73,97728,5141920,52.59,FALSE
1980,26,0.00073,0.00073,0.5,97692,72,97656,5044192,51.63,FALSE
1980,27,0.00077,0.00077,0.5,97620,75,97582,4946536,50.67,FALSE
1980,28,0.00076,0.00076,0.5,97545,74,97508,4848954,49.71,FALSE
1980,29,0.00079,0.00079,0.5,97470,77,97432,4751446,48.75,FALSE
1980,30,0.00083,0.00083,0.5,97393,81,97353,4654015,47.79,FALSE
1980,31,0.00089,0.00089,0.5,97313,86,97269,4556662,46.82,FALSE
1980,32,0.00089,0.00089,0.5,97226,87,97183,4459392,45.87,FALSE
1980,33,0.00092,0.00092,0.5,97139,89,97095,4362209,44.91,FALSE
1980,34,0.001,0.001,0.5,97050,97,97002,4265114,43.95,FALSE
1980,35,0.00109,0.00109,0.5,96953,105,96901,4168112,42.99,FALSE
1980,36,0.00116,0.00116,0.5,96848,112,96792,4071212,42.04,FALSE
1980,37,0.00125,0.00125,0.5,96736,121,96675,3974420,41.09,FALSE
1980,38,0.00132,0.00132,0.5,96615,127,96551,3877745,40.14,FALSE
1980,39,0.0015,0.0015,0.5,96488,145,96416,3781193,39.19,FALSE
1980,40,0.00166,0.00166,0.5,96343,160,96263,3684778,38.25,FALSE
1980,41,0.0017,0.0017,0.5,96184,163,96102,3588514,37.31,FALSE
1980,42,0.00202,0.00202,0.5,96020,194,95923,3492412,36.37,FALSE
1980,43,0.00211,0.00211,0.5,95826,202,95726,3396489,35.44,FALSE
1980,44,0.0023,0.0023,0.5,95625,220,95515,3300764,34.52,FALSE
1980,45,0.0026,0.00259,0.5,95405,247,95281,3205249,33.6,FALSE
1980,46,0.00277,0.00276,0.5,95158,263,95026,3109968,32.68,FALSE
1980,47,0.00306,0.00305,0.5,94895,290,94750,3014941,31.77,FALSE
1980,48,0.00334,0.00334,0.5,94605,316,94447,2920192,30.87,FALSE
1980,49,0.00365,0.00365,0.5,94289,344,94117,2825745,29.97,FALSE
1980,50,0.00416,0.00415,0.5,93945,390,93750,2731628,29.08,FALSE
1980,51,0.00441,0.0044,0.5,93555,412,93349,2637877,28.2,FALSE
1980,52,0.00481,0.0048,0.5,93143,447,92920,2544528,27.32,FALSE
1980,53,0.00531,0.00529,0.5,92696,491,92451,2451609,26.45,FALSE
1980,54,0.0058,0.00578,0.5,92205,533,91939,2359158,25.59,FALSE
1980,55,0.00637,0.00635,0.5,91672,582,91381,2267219,24.73,FALSE
1980,56,0.00688,0.00685,0.5,91090,624,90778,2175838,23.89,FALSE
1980,57,0.00754,0.00751,0.5,90466,680,90126,2085060,23.05,FALSE
1980,58,0.00823,0.0082,0.5,89786,736,89418,1994935,22.22,FALSE
1980,59,0.00918,0.00914,0.5,89050,814,88643,1905517,21.4,FALSE
1980,60,0.0101,0.01005,0.5,88236,886,87793,1816874,20.59,FALSE
1980,61,0.01092,0.01086,0.5,87350,949,86875,1729081,19.79,FALSE
1980,62,0.012,0.01193,0.5,86401,1031,85885,1642206,19.01,FALSE
1980,63,0.01297,0.01289,0.5,85370,1100,84820,1556321,18.23,FALSE
1980,64,0.01432,0.01422,0.5,84269,1198,83670,1471501,17.46,FALSE
1980,65,0.01548,0.01536,0.5,83071,1276,82433,1387831,16.71,FALSE
1980,66,0.0168,0.01666,0.5,81795,1363,81113,1305397,15.96,FALSE
1980,67,0.01866,0.01849,0.5,80432,1487,79688,1224284,15.22,FALSE
1980,68,0.02059,0.02038,0.5,78945,1609,78140,1144596,14.5,FALSE
1980,69,0.02267,0.02241,0.5,77336,1733,76469,1066455,13.79,FALSE
1980,70,0.02569,0.02536,0.5,75602,1917,74644,989986,13.09,FALSE
1980,71,0.02804,0.02765,0.5,73685,2037,72666,915343,12.42,FALSE
1980,72,0.03203,0.03152,0.5,71648,2258,70519,842676,11.76,FALSE
1980,73,0.03536,0.03475,0.5,69389,2411,68184,772158,11.13,FALSE
1980,74,0.03998,0.0392,0.5,66978,2626,65666,703974,10.51,FALSE
1980,75,0.04408,0.04313,0.5,64353,2776,62965,638308,9.92,FALSE
1980,76,0.04934,0.04815,0.5,61577,2965,60095,575344,9.34,FALSE
1980,77,0.05525,0.05377,0.5,58612,3151,57036,515249,8.79,FALSE
1980,78,0.06142,0.05959,0.5,55461,3305,53808,458213,8.26,FALSE
1980,79,0.06926,0.06694,0.5,52156,3491,50410,404404,7.75,FALSE
1980,80,0.07702,0.07417,0.5,48664,3609,46859,353994,7.27,FALSE
1980,81,0.0854,0.0819,0.5,45055,3690,43210,307135,6.82,FALSE
1980,82,0.09574,0.09137,0.5,41365,3779,39475,263925,6.38,FALSE
1980,83,0.10579,0.10047,0.5,37585,3776,35697,224450,5.97,FALSE
1980,84,0.11967,0.11291,0.5,33809,3817,31900,188753,5.58,FALSE
1980,85,0.13224,0.12404,0.5,29992,3720,28132,156853,5.23,FALSE
1980,86,0.14604,0.1361,0.5,26272,3576,24484,128721,4.9,FALSE
1980,87,0.1604,0.14849,0.5,22696,3370,21011,104237,4.59,FALSE
1980,88,0.17484,0.16078,0.5,19326,3107,17772,83226,4.31,FALSE
1980,89,0.19007,0.17357,0.5,16219,2815,14811,65454,4.04,FALSE
1980,90,0.21583,0.19481,0.5,13404,2611,12098,50643,3.78,FALSE
1980,91,0.22124,0.19921,0.5,10792,2150,9717,38545,3.57,FALSE
1980,92,0.24709,0.21992,0.5,8643,1901,7692,28827,3.34,FALSE
1980,93,0.26311,0.23252,0.5,6742,1568,5958,21135,3.13,FALSE
1980,94,0.28129,0.2466,0.5,5174,1276,4536,15177,2.93,FALSE
1980,95,0.31581,0.27275,0.5,3898,1063,3367,10641,2.73,FALSE
1980,96,0.34116,0.29144,0.5,2835,826,2422,7274,2.57,FALSE
1980,97,0.3675,0.31045,0.5,2009,624,1697,4852,2.42,FALSE
1980,98,0.39472,0.32966,0.5,1385,457,1157,3155,2.28,FALSE
1980,99,0.42267,0.34893,0.5,929,324,767,1998,2.15,FALSE
1980,100,0.45117,0.36813,0.5,605,223,493,1232,2.04,FALSE
1980,101,0.48006,0.38713,0.5,382,148,308,738,1.93,FALSE
1980,102,0.50913,0.40582,0.5,234,95,187,430,1.84,FALSE
1980,103,0.53818,0.42407,0.5,139,59,110,244,1.75,FALSE
1980,104,0.56703,0.44178,0.5,80,35,62,134,1.68,FALSE
1980,105,0.59546,0.45885,0.5,45,21,34,72,1.61,FALSE
1980,106,0.62331,0.47521,0.5,24,12,18,37,1.54,FALSE
1980,107,0.6504,0.49079,0.5,13,6,10,19,1.49,FALSE
1980,108,0.67658,0.50555,0.5,6,3,5,9,1.44,FALSE
1980,109,0.70172,0.51946,0.5,3,2,2,4,1.4,FALSE
1980,110,0.72573,1,1.38,2,2,2,2,1.38,TRUE
1985,0,0.00851,0.00845,0.13,100000,845,99267,7680464,76.8,FALSE
1985,1,0.00072,0.00072,0.5,99155,72,99120,7581197,76.46,FALSE
1985,2,0.00045,0.00045,0.5,99084,45,99061,7482078,75.51,FALSE
1985,3,0.00035,0.00035,0.5,99039,35,99021,7383016,74.55,FALSE
1985,4,3e-04,3e-04,0.5,99004,30,98989,7283995,73.57,FALSE
1985,5,0.00026,0.00026,0.5,98974,26,98961,7185006,72.59,FALSE
1985,6,0.00025,0.00025,0.5,98948,25,98935,7086045,71.61,FALSE
1985,7,0.00025,0.00025,0.5,98923,25,98911,6987109,70.63,FALSE
1985,8,2e-04,2e-04,0.5,98898,20,98888,6888199,69.65,FALSE
1985,9,0.00021,0.00021,0.5,98878,20,98868,6789311,68.66,FALSE
1985,10,2e-04,2e-04,0.5,98858,20,98848,6690443,67.68,FALSE
1985,11,0.00021,0.00021,0.5,98838,21,98828,6591595,66.69,FALSE
1985,12,0.00022,0.00022,0.5,98817,21,98807,6492768,65.7,FALSE
1985,13,0.00024,0.00024,0.5,98796,24,98784,6393961,64.72,FALSE
1985,14,3e-04,3e-04,0.5,98772,29,98758,6295177,63.73,FALSE
1985,15,0.00038,0.00038,0.5,98743,37,98724,6196419,62.75,FALSE
1985,16,5e-04,5e-04,0.5,98706,49,98681,6097695,61.78,FALSE
1985,17,0.00061,0.00061,0.5,98657,60,98627,5999014,60.81,FALSE
1985,18,0.00075,0.00075,0.5,98597,74,98560,5900387,59.84,FALSE
1985,19,0.00079,0.00079,0.5,98523,77,98484,5801828,58.89,FALSE
1985,20,0.00082,0.00082,0.5,98445,81,98405,5703344,57.93,FALSE
1985,21,0.00088,0.00088,0.5,98364,86,98321,5604939,56.98,FALSE
1985,22,9e-04,0.00089,0.5,98278,88,98234,5506618,56.03,FALSE
1985,23,0.00093,0.00093,0.5,98190,91,98145,5408383,55.08,FALSE
1985,24,0.00093,0.00093,0.5,98099,91,98053,5310239,54.13,FALSE
1985,25,0.00095,0.00095,0.5,98008,94,97961,5212185,53.18,FALSE
1985,26,0.00095,0.00095,0.5,97914,93,97868,5114224,52.23,FALSE
1985,27,0.00093,0.00093,0.5,97821,91,97776,5016357,51.28,FALSE
1985,28,0.00094,0.00094,0.5,97730,92,97684,4918581,50.33,FALSE
1985,29,0.00094,0.00094,0.5,97638,92,97592,4820897,49.38,FALSE
1985,30,0.00096,0.00096,0.5,97546,94,97499,4723305,48.42,FALSE
1985,31,0.00095,0.00095,0.5,97453,92,97406,4625805,47.47,FALSE
1985,32,0.001,0.001,0.5,97360,97,97312,4528399,46.51,FALSE
1985,33,0.00105,0.00105,0.5,97263,102,97212,4431087,45.56,FALSE
1985,34,0.00106,0.00106,0.5,97161,103,97109,4333875,44.61,FALSE
1985,35,0.00115,0.00115,0.5,97058,111,97002,4236766,43.65,FALSE
1985,36,0.00123,0.00123,0.5,96947,119,96887,4139763,42.7,FALSE
1985,37,0.00126,0.00126,0.5,96827,122,96766,4042876,41.75,FALSE
1985,38,0.00138,0.00137,0.5,96705,133,96639,3946110,40.81,FALSE
1985,39,0.0015,0.0015,0.5,96572,145,96500,3849472,39.86,FALSE
1985,40,0.00159,0.00159,0.5,96427,153,96350,3752972,38.92,FALSE
1985,41,0.00173,0.00173,0.5,96274,166,96191,3656622,37.98,FALSE
1985,42,0.00189,0.00189,0.5,96108,182,96017,3560431,37.05,FALSE
1985,43,0.00207,0.00207,0.5,95926,199,95827,3464414,36.12,FALSE
1985,44,0.00221,0.00221,0.5,95727,211,95622,3368587,35.19,FALSE
1985,45,0.00248,0.00247,0.5,95516,236,95398,3272966,34.27,FALSE
1985,46,0.00268,0.00267,0.5,95279,255,95152,3177568,33.35,FALSE
1985,47,0.00295,0.00294,0.5,95025,279,94885,3082416,32.44,FALSE
1985,48,0.00327,0.00327,0.5,94745,309,94591,2987531,31.53,FALSE
1985,49,0.00354,0.00354,0.5,94436,334,94269,2892940,30.63,FALSE
1985,50,0.0039,0.00389,0.5,94102,366,93919,2798671,29.74,FALSE
1985,51,0.0042,0.00419,0.5,93736,393,93539,2704753,28.86,FALSE
1985,52,0.00458,0.00457,0.5,93343,426,93130,2611213,27.97,FALSE
1985,53,0.00504,0.00503,0.5,92917,467,92683,2518083,27.1,FALSE
1985,54,0.00543,0.00541,0.5,92449,500,92199,2425400,26.23,FALSE
1985,55,0.00591,0.00589,0.5,91949,542,91678,2333201,25.38,FALSE
1985,56,0.00646,0.00644,0.5,91407,589,91112,2241523,24.52,FALSE
1985,57,0.00709,0.00707,0.5,90818,642,90497,2150411,23.68,FALSE
1985,58,0.0077,0.00767,0.5,90176,692,89830,2059914,22.84,FALSE
1985,59,0.00859,0.00855,0.5,89484,765,89102,1970084,22.02,FALSE
1985,60,0.0094,0.00936,0.5,88719,830,88304,1880982,21.2,FALSE
1985,61,0.01015,0.0101,0.5,87889,888,87445,1792678,20.4,FALSE
1985,62,0.011,0.01094,0.5,87002,952,86526,1705232,19.6,FALSE
1985,63,0.01221,0.01214,0.5,86050,1044,85527,1618707,18.81,FALSE
1985,64,0.01327,0.01319,0.5,85005,1121,84445,1533179,18.04,FALSE
1985,65,0.01466,0.01455,0.5,83884,1221,83274,1448734,17.27,FALSE
1985,66,0.01593,0.0158,0.5,82664,1306,82010,1365460,16.52,FALSE
1985,67,0.01759,0.01744,0.5,81357,1419,80648,1283450,15.78,FALSE
1985,68,0.01919,0.01901,0.5,79939,1520,79179,1202802,15.05,FALSE
1985,69,0.02119,0.02097,0.5,78419,1644,77597,1123623,14.33,FALSE
1985,70,0.02353,0.02326,0.5,76775,1786,75882,1046027,13.62,FALSE
1985,71,0.02591,0.02558,0.5,74989,1918,74030,970145,12.94,FALSE
1985,72,0.02878,0.02837,0.5,73071,2073,72034,896115,12.26,FALSE
1985,73,0.03214,0.03163,0.5,70998,2246,69875,824080,11.61,FALSE
1985,74,0.03576,0.03513,0.5,68752,2416,67545,754205,10.97,FALSE
1985,75,0.03989,0.03911,0.5,66337,2595,65039,686660,10.35,FALSE
1985,76,0.04474,0.04376,0.5,63742,2789,62347,621621,9.75,FALSE
1985,77,0.05027,0.04904,0.5,60953,2989,59458,559274,9.18,FALSE
1985,78,0.05621,0.05467,0.5,57964,3169,56379,499816,8.62,FALSE
1985,79,0.06341,0.06146,0.5,54795,3368,53111,443436,8.09,FALSE
1985,80,0.07074,0.06832,0.5,51427,3514,49670,390325,7.59,FALSE
1985,81,0.07813,0.07519,0.5,47914,3603,46112,340655,7.11,FALSE
1985,82,0.08849,0.08474,0.5,44311,3755,42433,294543,6.65,FALSE
1985,83,0.09736,0.09284,0.5,40556,3765,38673,252109,6.22,FALSE
1985,84,0.10982,0.1041,0.5,36791,3830,34876,213436,5.8,FALSE
1985,85,0.12024,0.11342,0.5,32961,3738,31091,178561,5.42,FALSE
1985,86,0.13425,0.12581,0.5,29222,3676,27384,147469,5.05,FALSE
1985,87,0.14934,0.13896,0.5,25546,3550,23771,120085,4.7,FALSE
1985,88,0.16762,0.15466,0.5,21996,3402,20295,96314,4.38,FALSE
1985,89,0.18401,0.1685,0.5,18594,3133,17028,76019,4.09,FALSE
1985,90,0.20463,0.18563,0.5,15461,2870,14026,58992,3.82,FALSE
1985,91,0.22275,0.20043,0.5,12591,2524,11329,44966,3.57,FALSE
1985,92,0.24281,0.21652,0.5,10067,2180,8977,33637,3.34,FALSE
1985,93,0.26346,0.23279,0.5,7887,1836,6969,24659,3.13,FALSE
1985,94,0.28646,0.25057,0.5,6051,1516,5293,17690,2.92,FALSE
1985,95,0.31249,0.27026,0.5,4535,1226,3922,12397,2.73,FALSE
1985,96,0.33929,0.29008,0.5,3309,960,2829,8474,2.56,FALSE
1985,97,0.36726,0.31028,0.5,2349,729,1985,5645,2.4,FALSE
1985,98,0.39623,0.33071,0.5,1620,536,1352,3660,2.26,FALSE
1985,99,0.42604,0.35122,0.5,1085,381,894,2308,2.13,FALSE
1985,100,0.45646,0.37164,0.5,704,261,573,1414,2.01,FALSE
1985,101,0.48729,0.39183,0.5,442,173,356,841,1.9,FALSE
1985,102,0.51829,0.41162,0.5,269,111,214,485,1.8,FALSE
1985,103,0.54921,0.43088,0.5,158,68,124,272,1.72,FALSE
1985,104,0.57981,0.4495,0.5,90,40,70,148,1.64,FALSE
1985,105,0.60986,0.46735,0.5,50,23,38,78,1.57,FALSE
1985,106,0.63914,0.48436,0.5,26,13,20,40,1.51,FALSE
1985,107,0.66747,0.50045,0.5,14,7,10,20,1.45,FALSE
