year,age,race,d,e,m,type
2004,58,o,NA,NA,3.1885140187040726,m_smoothed
2004,59,o,NA,NA,2.7866515291834153,m_smoothed
2004,60,o,NA,NA,2.4604969865685193,m_smoothed
2004,61,o,NA,NA,2.2105339366778405,m_smoothed
2004,62,o,NA,NA,2.023262062203147,m_smoothed
2004,63,o,NA,NA,1.8815670381250926,m_smoothed
2004,64,o,NA,NA,1.772963320528238,m_smoothed
2004,65,o,NA,NA,1.6880767631900964,m_smoothed
2004,66,o,NA,NA,1.6197083224063822,m_smoothed
2004,67,o,NA,NA,1.5646130993803213,m_smoothed
2004,68,o,NA,NA,1.5223684268909763,m_smoothed
2004,69,o,NA,NA,1.492843291760893,m_smoothed
2004,70,o,NA,NA,1.4761459788729951,m_smoothed
2004,71,o,NA,NA,1.472684273139527,m_smoothed
2004,72,o,NA,NA,1.4837671579262333,m_smoothed
2004,73,o,NA,NA,1.5118097866722922,m_smoothed
2004,74,o,NA,NA,1.5599606952443041,m_smoothed
2004,75,o,NA,NA,1.6323943272788606,m_smoothed
2004,76,o,NA,NA,1.734730661473144,m_smoothed
2004,77,o,NA,NA,1.8726023648092711,m_smoothed
2004,78,o,NA,NA,2.050456644371399,m_smoothed
2004,79,o,NA,NA,2.2739104083070503,m_smoothed
2004,80,o,NA,NA,2.5499993426780456,m_smoothed
2004,81,o,NA,NA,2.887150398708739,m_smoothed
2004,82,o,NA,NA,3.288249197101246,m_smoothed
2004,83,o,NA,NA,3.738106827530014,m_smoothed
2004,84,o,NA,NA,4.20679955139016,m_smoothed
2004,85,o,NA,NA,4.648218212049248,m_smoothed
2005,0,o,NA,NA,0.39415915324103956,m_smoothed
2005,1,o,NA,NA,0.23705219097513663,m_smoothed
2005,2,o,NA,NA,0.14602994481115594,m_smoothed
2005,3,o,NA,NA,0.09341399584786468,m_smoothed
2005,4,o,NA,NA,0.06290722834423125,m_smoothed
2005,5,o,NA,NA,0.04522235313600073,m_smoothed
2005,6,o,NA,NA,0.03525951684558157,m_smoothed
2005,7,o,NA,NA,0.030326350013912165,m_smoothed
2005,8,o,NA,NA,0.029264302169698105,m_smoothed
2005,9,o,NA,NA,0.03222434525976624,m_smoothed
2005,10,o,NA,NA,0.041086515122650706,m_smoothed
2005,11,o,NA,NA,0.05980205178467879,m_smoothed
2005,12,o,NA,NA,0.09607929818091447,m_smoothed
2005,13,o,NA,NA,0.1646940334336336,m_smoothed
2005,14,o,NA,NA,0.2911371073364655,m_smoothed
2005,15,o,NA,NA,0.5132070687497333,m_smoothed
2005,16,o,NA,NA,0.8784662184743365,m_smoothed
2005,17,o,NA,NA,1.4306747486778668,m_smoothed
2005,18,o,NA,NA,2.172587786969418,m_smoothed
2005,19,o,NA,NA,3.0148901671912913,m_smoothed
2005,20,o,NA,NA,3.7496439302352975,m_smoothed
2005,21,o,NA,NA,4.191834997188657,m_smoothed
2005,22,o,NA,NA,4.333541189709528,m_smoothed
2005,23,o,NA,NA,4.268121736531657,m_smoothed
2005,24,o,NA,NA,4.125877289797577,m_smoothed
2005,25,o,NA,NA,4.031812529704489,m_smoothed
2005,26,o,NA,NA,4.046201378279681,m_smoothed
2005,27,o,NA,NA,4.151254894882176,m_smoothed
2005,28,o,NA,NA,4.327155764139389,m_smoothed
2005,29,o,NA,NA,4.554318040249382,m_smoothed
2005,30,o,NA,NA,4.810096088261642,m_smoothed
2005,31,o,NA,NA,5.074091452042923,m_smoothed
2005,32,o,NA,NA,5.336655654726708,m_smoothed
2005,33,o,NA,NA,5.588101407042914,m_smoothed
2005,34,o,NA,NA,5.81729968682301,m_smoothed
2005,35,o,NA,NA,6.012009052058446,m_smoothed
2005,36,o,NA,NA,6.166445782625876,m_smoothed
2005,37,o,NA,NA,6.293921727850732,m_smoothed
2005,38,o,NA,NA,6.41261903571853,m_smoothed
2005,39,o,NA,NA,6.542350048729323,m_smoothed
2005,40,o,NA,NA,6.704599583341138,m_smoothed
2005,41,o,NA,NA,6.914738791009573,m_smoothed
2005,42,o,NA,NA,7.160258547753216,m_smoothed
2005,43,o,NA,NA,7.420318614462565,m_smoothed
2005,44,o,NA,NA,7.670934202766013,m_smoothed
2005,45,o,NA,NA,7.884910140662817,m_smoothed
2005,46,o,NA,NA,8.035142640798535,m_smoothed
2005,47,o,NA,NA,8.105693442358007,m_smoothed
2005,48,o,NA,NA,8.085736662809,m_smoothed
2005,49,o,NA,NA,7.967369500540521,m_smoothed
2005,50,o,NA,NA,7.746568840360076,m_smoothed
2005,51,o,NA,NA,7.424412372231753,m_smoothed
2005,52,o,NA,NA,7.009660493824328,m_smoothed
2005,53,o,NA,NA,6.5163149843202985,m_smoothed
2005,54,o,NA,NA,5.961636262362112,m_smoothed
2005,55,o,NA,NA,5.365069288825213,m_smoothed
2005,56,o,NA,NA,4.749572418719262,m_smoothed
2005,57,o,NA,NA,4.155936460478069,m_smoothed
2005,58,o,NA,NA,3.620231296087192,m_smoothed
2005,59,o,NA,NA,3.162156016341024,m_smoothed
2005,60,o,NA,NA,2.7895641054421265,m_smoothed
2005,61,o,NA,NA,2.5021994913879686,m_smoothed
2005,62,o,NA,NA,2.2845161188564203,m_smoothed
2005,63,o,NA,NA,2.1170930577214424,m_smoothed
2005,64,o,NA,NA,1.9857043045944673,m_smoothed
2005,65,o,NA,NA,1.879635314790015,m_smoothed
2005,66,o,NA,NA,1.7906638042804122,m_smoothed
2005,67,o,NA,NA,1.7151304103406908,m_smoothed
2005,68,o,NA,NA,1.652550350137971,m_smoothed
2005,69,o,NA,NA,1.6026596767805787,m_smoothed
2005,70,o,NA,NA,1.56535041135885,m_smoothed
2005,71,o,NA,NA,1.5407598064028043,m_smoothed
2005,72,o,NA,NA,1.5308004229534227,m_smoothed
2005,73,o,NA,NA,1.5394598203465124,m_smoothed
2005,74,o,NA,NA,1.5715105955966735,m_smoothed
2005,75,o,NA,NA,1.6330461476321232,m_smoothed
2005,76,o,NA,NA,1.7323084746667414,m_smoothed
2005,77,o,NA,NA,1.8765747249485003,m_smoothed
2005,78,o,NA,NA,2.0693735684754637,m_smoothed
2005,79,o,NA,NA,2.314927908003628,m_smoothed
2005,80,o,NA,NA,2.617910031308298,m_smoothed
2005,81,o,NA,NA,2.9824892148157653,m_smoothed
2005,82,o,NA,NA,3.406484237710517,m_smoothed
2005,83,o,NA,NA,3.8715442678335408,m_smoothed
2005,84,o,NA,NA,4.344375594093322,m_smoothed
2005,85,o,NA,NA,4.775850655189509,m_smoothed
2006,0,o,NA,NA,0.4112075895922978,m_smoothed
2006,1,o,NA,NA,0.24509236416336314,m_smoothed
2006,2,o,NA,NA,0.14938468122922396,m_smoothed
2006,3,o,NA,NA,0.09453988798371339,m_smoothed
2006,4,o,NA,NA,0.06307858577200041,m_smoothed
2006,5,o,NA,NA,0.04505839409504194,m_smoothed
2006,6,o,NA,NA,0.035022557993305774,m_smoothed
2006,7,o,NA,NA,0.03011943519047487,m_smoothed
2006,8,o,NA,NA,0.02914221996931958,m_smoothed
2006,9,o,NA,NA,0.03225710067948879,m_smoothed
2006,10,o,NA,NA,0.04143592995391438,m_smoothed
2006,11,o,NA,NA,0.06085530019842157,m_smoothed
2006,12,o,NA,NA,0.0987058671790356,m_smoothed
2006,13,o,NA,NA,0.17072769504173718,m_smoothed
2006,14,o,NA,NA,0.3040707493543391,m_smoothed
2006,15,o,NA,NA,0.538694307926823,m_smoothed
2006,16,o,NA,NA,0.9246228373624922,m_smoothed
2006,17,o,NA,NA,1.5084533500951074,m_smoothed
2006,18,o,NA,NA,2.2953087431176735,m_smoothed
2006,19,o,NA,NA,3.1966067903429143,m_smoothed
2006,20,o,NA,NA,4.001131738827256,m_smoothed
2006,21,o,NA,NA,4.513898415913309,m_smoothed
2006,22,o,NA,NA,4.714340508668449,m_smoothed
2006,23,o,NA,NA,4.687926401606411,m_smoothed
2006,24,o,NA,NA,4.564799713986693,m_smoothed
2006,25,o,NA,NA,4.475399380472626,m_smoothed
2006,26,o,NA,NA,4.485716247721588,m_smoothed
2006,27,o,NA,NA,4.580749025597584,m_smoothed
2006,28,o,NA,NA,4.742471122571168,m_smoothed
2006,29,o,NA,NA,4.953306336597613,m_smoothed
2006,30,o,NA,NA,5.193622062907445,m_smoothed
2006,31,o,NA,NA,5.445332669359749,m_smoothed
2006,32,o,NA,NA,5.697580333313109,m_smoothed
2006,33,o,NA,NA,5.938788829510042,m_smoothed
2006,34,o,NA,NA,6.1556811119061585,m_smoothed
2006,35,o,NA,NA,6.333676421170792,m_smoothed
2006,36,o,NA,NA,6.466214473100593,m_smoothed
2006,37,o,NA,NA,6.5700477807835505,m_smoothed
2006,38,o,NA,NA,6.6674237970032655,m_smoothed
2006,39,o,NA,NA,6.782122414065854,m_smoothed
2006,40,o,NA,NA,6.939658133360579,m_smoothed
2006,41,o,NA,NA,7.158806493788458,m_smoothed
2006,42,o,NA,NA,7.427371458507419,m_smoothed
2006,43,o,NA,NA,7.724182789254365,m_smoothed
2006,44,o,NA,NA,8.024606049127048,m_smoothed
2006,45,o,NA,NA,8.300028470869586,m_smoothed
2006,46,o,NA,NA,8.520341301287145,m_smoothed
2006,47,o,NA,NA,8.663340118805754,m_smoothed
2006,48,o,NA,NA,8.710380463512875,m_smoothed
2006,49,o,NA,NA,8.645392423935192,m_smoothed
2006,50,o,NA,NA,8.456692944286019,m_smoothed
2006,51,o,NA,NA,8.140106751005453,m_smoothed
2006,52,o,NA,NA,7.706892064286044,m_smoothed
2006,53,o,NA,NA,7.176838624653425,m_smoothed
2006,54,o,NA,NA,6.573206927036188,m_smoothed
2006,55,o,NA,NA,5.921028309810398,m_smoothed
2006,56,o,NA,NA,5.2479717117780735,m_smoothed
2006,57,o,NA,NA,4.598495538031059,m_smoothed
2006,58,o,NA,NA,4.0112651614321475,m_smoothed
2006,59,o,NA,NA,3.507579914070436,m_smoothed
2006,60,o,NA,NA,3.096090596936445,m_smoothed
2006,61,o,NA,NA,2.7766404954287176,m_smoothed
2006,62,o,NA,NA,2.532114129676498,m_smoothed
2006,63,o,NA,NA,2.341000592456985,m_smoothed
2006,64,o,NA,NA,2.1874607960091255,m_smoothed
2006,65,o,NA,NA,2.0595172078534882,m_smoothed
2006,66,o,NA,NA,1.9480036735590718,m_smoothed
2006,67,o,NA,NA,1.8492204825096572,m_smoothed
2006,68,o,NA,NA,1.7631716355341276,m_smoothed
2006,69,o,NA,NA,1.6899176942965601,m_smoothed
2006,70,o,NA,NA,1.6295199365238184,m_smoothed
2006,71,o,NA,NA,1.5821813140395278,m_smoothed
2006,72,o,NA,NA,1.5504534204010318,m_smoothed
2006,73,o,NA,NA,1.5395072603239137,m_smoothed
2006,74,o,NA,NA,1.5551727565553923,m_smoothed
2006,75,o,NA,NA,1.604732887868162,m_smoothed
2006,76,o,NA,NA,1.6981601461739435,m_smoothed
2006,77,o,NA,NA,1.8437195165423454,m_smoothed
2006,78,o,NA,NA,2.0439135353126225,m_smoothed
2006,79,o,NA,NA,2.3014868052950734,m_smoothed
2006,80,o,NA,NA,2.618542377511787,m_smoothed
2006,81,o,NA,NA,2.9946123041197663,m_smoothed
2006,82,o,NA,NA,3.4223204518594286,m_smoothed
2006,83,o,NA,NA,3.8812596489131073,m_smoothed
2006,84,o,NA,NA,4.337230895474143,m_smoothed
2006,85,o,NA,NA,4.74194020944111,m_smoothed
2007,0,o,NA,NA,0.4319814036584448,m_smoothed
2007,1,o,NA,NA,0.25568442047641937,m_smoothed
2007,2,o,NA,NA,0.15441546637428272,m_smoothed
2007,3,o,NA,NA,0.09675068289214526,m_smoothed
2007,4,o,NA,NA,0.0639474726374795,m_smoothed
2007,5,o,NA,NA,0.045334175074908924,m_smoothed
2007,6,o,NA,NA,0.03504822809478148,m_smoothed
2007,7,o,NA,NA,0.030042647985650636,m_smoothed
2007,8,o,NA,NA,0.02902925091153759,m_smoothed
2007,9,o,NA,NA,0.032147900154767324,m_smoothed
2007,10,o,NA,NA,0.04138509697107535,m_smoothed
2007,11,o,NA,NA,0.06098671530274068,m_smoothed
2007,12,o,NA,NA,0.09931121359752955,m_smoothed
2007,13,o,NA,NA,0.17244193969703397,m_smoothed
2007,14,o,NA,NA,0.30809089135205986,m_smoothed
2007,15,o,NA,NA,0.546806112755466,m_smoothed
2007,16,o,NA,NA,0.9393557672972893,m_smoothed
2007,17,o,NA,NA,1.5342645571741802,m_smoothed
2007,18,o,NA,NA,2.3409602286870914,m_smoothed
2007,19,o,NA,NA,3.2783981022825044,m_smoothed
2007,20,o,NA,NA,4.143241348606973,m_smoothed
2007,21,o,NA,NA,4.737115289239475,m_smoothed
2007,22,o,NA,NA,5.022179534039025,m_smoothed
2007,23,o,NA,NA,5.066500043568927,m_smoothed
2007,24,o,NA,NA,4.99107832258382,m_smoothed
2007,25,o,NA,NA,4.925977559764914,m_smoothed
2007,26,o,NA,NA,4.941323409913544,m_smoothed
2007,27,o,NA,NA,5.026004279814339,m_smoothed
2007,28,o,NA,NA,5.1643913520557705,m_smoothed
2007,29,o,NA,NA,5.340970079238622,m_smoothed
2007,30,o,NA,NA,5.538814067751624,m_smoothed
2007,31,o,NA,NA,5.743225371339491,m_smoothed
2007,32,o,NA,NA,5.946689677022169,m_smoothed
2007,33,o,NA,NA,6.14175314792334,m_smoothed
2007,34,o,NA,NA,6.320106876762057,m_smoothed
2007,35,o,NA,NA,6.4727630175087985,m_smoothed
2007,36,o,NA,NA,6.596523417008607,m_smoothed
2007,37,o,NA,NA,6.70468084606146,m_smoothed
2007,38,o,NA,NA,6.814322557605585,m_smoothed
2007,39,o,NA,NA,6.943729889479092,m_smoothed
2007,40,o,NA,NA,7.11266626792822,m_smoothed
2007,41,o,NA,NA,7.335543921901748,m_smoothed
2007,42,o,NA,NA,7.601907832854598,m_smoothed
2007,43,o,NA,NA,7.894009169813147,m_smoothed
2007,44,o,NA,NA,8.19127983334515,m_smoothed
2007,45,o,NA,NA,8.469921183585956,m_smoothed
2007,46,o,NA,NA,8.70421705866294,m_smoothed
2007,47,o,NA,NA,8.871708906841668,m_smoothed
2007,48,o,NA,NA,8.951394027339731,m_smoothed
2007,49,o,NA,NA,8.92397789991946,m_smoothed
2007,50,o,NA,NA,8.773832087796007,m_smoothed
2007,51,o,NA,NA,8.492498589376302,m_smoothed
2007,52,o,NA,NA,8.08750205749725,m_smoothed
2007,53,o,NA,NA,7.575728953530601,m_smoothed
2007,54,o,NA,NA,6.9785357377307715,m_smoothed
2007,55,o,NA,NA,6.320228690757433,m_smoothed
2007,56,o,NA,NA,5.629185405067361,m_smoothed
2007,57,o,NA,NA,4.953432082683202,m_smoothed
2007,58,o,NA,NA,4.336012208743984,m_smoothed
2007,59,o,NA,NA,3.801737810134262,m_smoothed
2007,60,o,NA,NA,3.361746551054399,m_smoothed
2007,61,o,NA,NA,3.0173144981385396,m_smoothed
2007,62,o,NA,NA,2.7506373935825654,m_smoothed
2007,63,o,NA,NA,2.5386524783544093,m_smoothed
2007,64,o,NA,NA,2.364279172835828,m_smoothed
2007,65,o,NA,NA,2.2145643111871416,m_smoothed
2007,66,o,NA,NA,2.0796702522785373,m_smoothed
2007,67,o,NA,NA,1.9563002675789416,m_smoothed
2007,68,o,NA,NA,1.8454546714613034,m_smoothed
2007,69,o,NA,NA,1.7479126678731591,m_smoothed
2007,70,o,NA,NA,1.6642026251961686,m_smoothed
2007,71,o,NA,NA,1.5948107422957547,m_smoothed
2007,72,o,NA,NA,1.5427751574714506,m_smoothed
2007,73,o,NA,NA,1.5138745474831357,m_smoothed
2007,74,o,NA,NA,1.5143255168301761,m_smoothed
2007,75,o,NA,NA,1.5518117412779175,m_smoothed
2007,76,o,NA,NA,1.637047569213675,m_smoothed
2007,77,o,NA,NA,1.778524942781407,m_smoothed
2007,78,o,NA,NA,1.9775860008708666,m_smoothed
2007,79,o,NA,NA,2.235400681203756,m_smoothed
2007,80,o,NA,NA,2.551454236246776,m_smoothed
2007,81,o,NA,NA,2.920794813756303,m_smoothed
2007,82,o,NA,NA,3.3315040725684275,m_smoothed
2007,83,o,NA,NA,3.762702196619391,m_smoothed
2007,84,o,NA,NA,4.182065467107311,m_smoothed
2007,85,o,NA,NA,4.545949133758456,m_smoothed
2008,0,o,NA,NA,0.45365832329442485,m_smoothed
2008,1,o,NA,NA,0.2671940908645507,m_smoothed
2008,2,o,NA,NA,0.1601800739420138,m_smoothed
2008,3,o,NA,NA,0.09949779201745934,m_smoothed
2008,4,o,NA,NA,0.06519005510241369,m_smoothed
2008,5,o,NA,NA,0.045857558338641545,m_smoothed
2008,6,o,NA,NA,0.0352244960026703,m_smoothed
2008,7,o,NA,NA,0.03003600553257159,m_smoothed
2008,8,o,NA,NA,0.02890419115662917,m_smoothed
2008,9,o,NA,NA,0.03191232552499117,m_smoothed
2008,10,o,NA,NA,0.04099698362681786,m_smoothed
2008,11,o,NA,NA,0.06033860906655567,m_smoothed
2008,12,o,NA,NA,0.09819001357285555,m_smoothed
2008,13,o,NA,NA,0.17044496250735713,m_smoothed
2008,14,o,NA,NA,0.30448228781200687,m_smoothed
2008,15,o,NA,NA,0.5403184010866223,m_smoothed
2008,16,o,NA,NA,0.9284809291410955,m_smoothed
2008,17,o,NA,NA,1.5191855507984924,m_smoothed
2008,18,o,NA,NA,2.327929287052412,m_smoothed
2008,19,o,NA,NA,3.2859155898939543,m_smoothed
2008,20,o,NA,NA,4.204759481829585,m_smoothed
2008,21,o,NA,NA,4.8873049335658765,m_smoothed
2008,22,o,NA,NA,5.2764957138621496,m_smoothed
2008,23,o,NA,NA,5.4169633276006355,m_smoothed
2008,24,o,NA,NA,5.413605843984833,m_smoothed
2008,25,o,NA,NA,5.3906771701358815,m_smoothed
2008,26,o,NA,NA,5.42026402125215,m_smoothed
2008,27,o,NA,NA,5.4956697345800265,m_smoothed
2008,28,o,NA,NA,5.604401834204191,m_smoothed
2008,29,o,NA,NA,5.733657598256063,m_smoothed
2008,30,o,NA,NA,5.869708852390295,m_smoothed
2008,31,o,NA,NA,6.002677009467916,m_smoothed
2008,32,o,NA,NA,6.132003094828503,m_smoothed
2008,33,o,NA,NA,6.258313076619983,m_smoothed
2008,34,o,NA,NA,6.382315822818347,m_smoothed
2008,35,o,NA,NA,6.5048024622278815,m_smoothed
2008,36,o,NA,NA,6.627826583077855,m_smoothed
2008,37,o,NA,NA,6.756711729879599,m_smoothed
2008,38,o,NA,NA,6.897703779611506,m_smoothed
2008,39,o,NA,NA,7.057587156832376,m_smoothed
2008,40,o,NA,NA,7.243828579716606,m_smoothed
2008,41,o,NA,NA,7.4611728746298205,m_smoothed
2008,42,o,NA,NA,7.702181825200307,m_smoothed
2008,43,o,NA,NA,7.955594686193225,m_smoothed
2008,44,o,NA,NA,8.208583900530432,m_smoothed
2008,45,o,NA,NA,8.44666045465124,m_smoothed
2008,46,o,NA,NA,8.653493998046358,m_smoothed
2008,47,o,NA,NA,8.810114981257046,m_smoothed
2008,48,o,NA,NA,8.896672341027509,m_smoothed
2008,49,o,NA,NA,8.894097253395937,m_smoothed
2008,50,o,NA,NA,8.785707260936903,m_smoothed
2008,51,o,NA,NA,8.55998550466976,m_smoothed
2008,52,o,NA,NA,8.217089244652463,m_smoothed
2008,53,o,NA,NA,7.765296613206171,m_smoothed
2008,54,o,NA,NA,7.218381468921397,m_smoothed
2008,55,o,NA,NA,6.594927236840071,m_smoothed
2008,56,o,NA,NA,5.920350507085195,m_smoothed
2008,57,o,NA,NA,5.2450741649473365,m_smoothed
2008,58,o,NA,NA,4.617029887612871,m_smoothed
2008,59,o,NA,NA,4.065642717744064,m_smoothed
2008,60,o,NA,NA,3.6057851231400746,m_smoothed
2008,61,o,NA,NA,3.241308459210625,m_smoothed
2008,62,o,NA,NA,2.954811915233312,m_smoothed
2008,63,o,NA,NA,2.7225550242196945,m_smoothed
2008,64,o,NA,NA,2.52683888618909,m_smoothed
2008,65,o,NA,NA,2.3542317688278427,m_smoothed
2008,66,o,NA,NA,2.1946694854429274,m_smoothed
2008,67,o,NA,NA,2.045650730955158,m_smoothed
2008,68,o,NA,NA,1.909460094332178,m_smoothed
