"Año","Edad","Mujeres","Varones"
2017,72,59713.8,45625.29
2017,73,58534.33,44227.33
2017,74,53437.33,39561.5
2017,75,48235,34805.5
2017,76,45704.5,32252
2017,77,41706.67,28423
2017,78,37421,24492.5
2017,79,34085.47,21563.32
2017,80,32034.94,19420.93
2017,81,30172.4,17763.56
2017,82,28998.25,16600.9
2017,83,27554.22,15108.28
2017,84,26165.9,13836.12
2017,85,24491.73,12359.3
2017,86,22319.18,10751.04
2017,87,19200,8843.79
2017,88,16345.25,7101.23
2017,89,13492.87,5464.31
2017,90,11186.01,4274.66
2017,91,9044.85,3259.22
2017,92,7110.73,2388.54
2017,93,5552.43,1733.75
2017,94,4038.56,1182.14
2017,95,2890.22,775.44
2017,96,1824.57,455.42
2017,97,1121.76,269.39
2017,98,423.29,101.85
2017,99,225.91,45.55
2017,100,149.5,26.7
2017,101,102.36,17.45
2017,102,71.5,11.59
2017,103,41.36,6.74
2017,104,20.05,2.87
2017,105,9.34,0.58
2017,106,3.56,0
2017,107,0.96,0
2017,108,0.06,0
2017,109,0,0
2017,110,0,0
